station_id,station_name,latitude,longitude,elevation_m,obs_start,obs_end,n_valid_records,n_missing_records,total_records
0-203-0-11793,Bílá  Salajka,49.4132897,18.4206592,725.0,1942-01-02 06:00:00+00:00,2023-11-06 06:00:00+00:00,3300,22917,26217
0-203-0-11794,Horní Bečva,49.4311,18.2983,565.0,1935-07-26 06:00:00+00:00,2025-12-22 06:00:00+00:00,4268,28430,32698
0-203-0-11795,Karviná,49.8549,18.5332,224.0,1922-01-06 06:00:00+00:00,2022-12-19 06:00:00+00:00,2903,25742,28645
0-203-0-11796,Bílý Kříž,49.5025,18.5386,900.0,1989-01-02 06:00:00+00:00,2006-05-08 06:00:00+00:00,649,5539,6188
0-203-0-11797,Ropice,49.6975,18.6125,327.0,1991-07-01 06:00:00+00:00,2025-12-22 06:00:00+00:00,1449,10940,12389
0-203-0-11798,Mořkov,49.5414,18.057778,345.0,1976-01-12 06:00:00+00:00,2025-12-22 06:00:00+00:00,2310,15922,18232
0-203-0-11799,Staré Hamry  Gruň,49.4872,18.4844,800.0,2006-05-15 06:00:00+00:00,2006-10-09 06:00:00+00:00,22,130,152
0-203-0-20101008001,Město Libavá,49.7306,17.5264,624.0,1947-01-17 06:00:00+00:00,1952-12-05 06:00:00+00:00,287,1884,2171
0-203-0-20101020001,Rudoltovice,49.730558,17.629443,560.0,1947-01-17 06:00:00+00:00,1952-06-27 06:00:00+00:00,262,1746,2008
0-203-0-20101025001,Budišov nad Budišovkou,49.797195,17.618216,530.0,1922-03-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,4232,31774,36006
0-203-0-20101039001,Spálov,49.7036,17.7322,576.0,1961-01-06 06:00:00+00:00,2012-12-31 06:00:00+00:00,1940,16357,18297
0-203-0-20101047201,Odry,49.670833,17.82,305.0,1922-02-24 06:00:00+00:00,2025-12-29 06:00:00+00:00,3759,32370,36129
0-203-0-20101065001,Bernartice nad Odrou,49.6194,17.9444,252.0,1962-12-07 06:00:00+00:00,1979-04-30 06:00:00+00:00,818,5115,5933
0-203-0-20101069001,Nový Jičín,49.6,18.031111,291.0,1922-01-21 06:00:00+00:00,2025-12-29 06:00:00+00:00,4326,28594,32920
0-203-0-20101072001,Hodslavice,49.5472,18.0264,340.0,1932-01-01 06:00:00+00:00,2019-12-23 06:00:00+00:00,4026,26778,30804
0-203-0-20101096001,Fulnek  Kostelec,49.7235,17.93251,340.0,1948-05-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,3674,24359,28033
0-203-0-20101107001,Bartošovice,49.6694,18.0556,260.0,1964-12-04 06:00:00+00:00,1979-12-30 06:00:00+00:00,481,3051,3532
0-203-0-20101109101,Ženklava,49.5617,18.1069,340.0,1945-12-07 06:00:00+00:00,2012-12-31 06:00:00+00:00,2892,18314,21206
0-203-0-20101114001,Petřvald  Petřvaldík,49.7208,18.1333,230.0,1958-01-17 06:00:00+00:00,1961-12-29 06:00:00+00:00,201,1260,1461
0-203-0-20101115001,Skřipov,49.8178,17.9139,485.0,1934-01-05 06:00:00+00:00,2025-12-22 06:00:00+00:00,2944,25910,28854
0-203-0-20101117001,Bílovec,49.7617,17.9917,290.0,1932-06-24 06:00:00+00:00,2024-04-29 06:00:00+00:00,3766,27140,30906
0-203-0-20101117002,Velké Albrechtice,49.75,18.05,253.0,1929-01-01 06:00:00+00:00,1938-09-30 06:00:00+00:00,187,3373,3560
0-203-0-20101119001,Těškovice,49.8167,18.0167,430.0,1949-05-06 06:00:00+00:00,1979-12-24 06:00:00+00:00,1277,9925,11202
0-203-0-20101127001,Trojanovice  Pod Javorníkem,49.5231,18.1779,540.0,1942-01-02 06:00:00+00:00,1961-12-15 06:00:00+00:00,928,6377,7305
0-203-0-20101139001,Příbor,49.6403,18.1342,307.0,1945-12-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,3405,25207,28612
0-203-0-20101147001,Fryčovice,49.6667,18.2167,273.0,1942-05-01 06:00:00+00:00,1979-12-31 06:00:00+00:00,1766,11993,13759
0-203-0-20101147002,Hukvaldy  Rychaltice,49.6428,18.2208,292.0,1946-01-04 06:00:00+00:00,2025-12-22 06:00:00+00:00,3526,24078,27604
0-203-0-20101151001,Stará Ves nad Ondřejnicí,49.7277769,18.1902767,235.0,1942-03-06 06:00:00+00:00,1961-02-24 06:00:00+00:00,940,6059,6999
0-203-0-20101153101,Klimkovice,49.7844,18.1347,240.0,1922-01-14 06:00:00+00:00,2025-12-29 06:00:00+00:00,3844,30977,34821
0-203-0-20101159201,Studénka,49.7058,18.0672,233.0,1995-01-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,640,6241,6881
0-203-0-20201003002,Vrbno pod Pradědem  Mnichov,50.1333,17.3833,550.0,1966-07-01 06:00:00+00:00,1979-12-31 06:00:00+00:00,406,2881,3287
0-203-0-20201004001,Vidly,50.1056,17.2717,774.0,1931-03-27 06:00:00+00:00,2025-12-22 06:00:00+00:00,3041,22739,25780
0-203-0-20201009001,Ovčárna,50.0714,17.2392,1301.0,1936-05-01 06:00:00+00:00,2001-05-28 06:00:00+00:00,91,1973,2064
0-203-0-20201017001,Karlovice,50.0936408,17.4510033,467.0,1958-04-18 06:00:00+00:00,2024-09-30 06:00:00+00:00,1787,22184,23971
0-203-0-20201029001,Nové Heřminovy,50.0167,17.5333,388.0,1945-11-02 06:00:00+00:00,1979-12-17 06:00:00+00:00,1640,10412,12052
0-203-0-20201038001,Heřmanovice,50.1985,17.3816,665.0,1962-06-08 06:00:00+00:00,2025-12-22 06:00:00+00:00,2698,20193,22891
0-203-0-20201069001,Horní Benešov,49.9667,17.6083,580.0,1929-01-02 06:00:00+00:00,1953-04-24 06:00:00+00:00,875,6213,7088
0-203-0-20201071001,Lichnov,50.0127428,17.6374406,379.0,1959-01-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,2900,21572,24472
0-203-0-20202005001,Malá Morávka  Karlov,50.025278,17.259444,775.0,1964-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,2501,19038,21539
0-203-0-20202019001,Rýmařov  Harrachov,49.955833,17.286667,643.0,1992-11-16 06:00:00+00:00,2025-12-29 06:00:00+00:00,1366,10734,12100
0-203-0-20202025001,Břidličná,49.9167,17.375,560.0,1964-01-02 06:00:00+00:00,1979-12-17 06:00:00+00:00,744,5100,5844
0-203-0-20202026001,Lomnice,49.8691,17.41431,594.0,1994-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1220,10468,11688
0-203-0-20202047001,Bruntál,49.9833,17.45,530.0,1964-01-10 06:00:00+00:00,1993-12-27 06:00:00+00:00,1399,9074,10473
0-203-0-20202048001,Dlouhá Stráň,49.95759,17.498288,520.0,2001-01-01 06:00:00+00:00,2025-12-22 06:00:00+00:00,1109,8022,9131
0-203-0-20202048002,Mezina,49.9625,17.4861,530.0,1994-12-05 06:00:00+00:00,2000-12-25 06:00:00+00:00,94,2373,2467
0-203-0-20202052001,Roudno  Volárna,49.8925,17.4861,610.0,1953-09-04 06:00:00+00:00,1979-12-24 06:00:00+00:00,777,5372,6149
0-203-0-20202055001,Slezská Harta,49.888611,17.575278,516.0,1996-03-04 06:00:00+00:00,2025-12-22 06:00:00+00:00,1109,9818,10927
0-203-0-20202065001,Kružberk,49.8244,17.6639,435.0,1934-03-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,2911,21956,24867
0-203-0-20202070001,Melč,49.849444,17.756944,478.0,1922-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,3908,29672,33580
0-203-0-20202077001,Hradec nad Moravicí,49.876837,17.870902,275.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1813,18217,20030
0-203-0-20202088001,Mladecko,49.9,17.7083,345.0,1971-01-25 06:00:00+00:00,1976-12-20 06:00:00+00:00,295,1897,2192
0-203-0-20202091002,Litultovice,49.9019,17.7556,310.0,1953-06-05 06:00:00+00:00,1998-03-30 06:00:00+00:00,1710,14879,16589
0-203-0-20202093001,Štáblovice,49.8806,17.8167,340.0,1958-01-02 06:00:00+00:00,1960-12-23 06:00:00+00:00,152,944,1096
0-203-0-20203007001,Kravaře,49.9316,18.0174,237.0,1930-03-07 06:00:00+00:00,1963-09-27 06:00:00+00:00,1180,7585,8765
0-203-0-20203012001,Hrabyně,49.8783,18.0533,395.0,1947-06-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,3402,25059,28461
0-203-0-20203022001,Hlučín,49.9,18.1833,235.0,1952-07-04 06:00:00+00:00,1953-01-30 06:00:00+00:00,16,138,154
0-203-0-20203023001,Děhylov,49.8701994,18.1648678,292.0,1950-10-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,3350,23863,27213
0-203-0-20204003101,Ostrava  Hrušov,49.8694,18.2889,205.0,1941-10-03 06:00:00+00:00,1949-07-29 06:00:00+00:00,352,2357,2709
0-203-0-20204003203,Ostrava  Nová Ves,49.8181,18.2222,214.0,1941-01-03 06:00:00+00:00,1970-06-26 06:00:00+00:00,1462,9280,10742
0-203-0-20301001001,Bílá  Hlavatá,49.421292,18.37984,770.0,1930-07-04 06:00:00+00:00,2025-12-22 06:00:00+00:00,3893,27834,31727
0-203-0-20301003001,Bílá  Mezivodí,49.4256,18.4088,615.0,2017-10-16 06:00:00+00:00,2019-07-29 06:00:00+00:00,82,572,654
0-203-0-20301004001,Kavalčanka,49.4333,18.4667,700.0,1942-04-24 06:00:00+00:00,1955-02-25 06:00:00+00:00,437,2876,3313
0-203-0-20301008002,Staré Hamry  Samčanka,49.468936,18.43389,527.0,1952-05-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,3151,23573,26724
0-203-0-20301015001,Šance,49.5125,18.4189,509.0,1964-01-08 06:00:00+00:00,2017-05-29 06:00:00+00:00,2417,16698,19115
0-203-0-20301018001,Ostravice,49.525833,18.400556,435.0,1943-03-12 06:00:00+00:00,2025-12-22 06:00:00+00:00,2195,14186,16381
0-203-0-20301022001,Pstruží,49.559167,18.348889,400.0,2013-05-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,624,4004,4628
0-203-0-20301023001,Čeladná  Podolánky,49.5175,18.3389,510.0,1902-12-05 06:00:00+00:00,2012-12-31 06:00:00+00:00,4440,34429,38869
0-203-0-20301027102,Frýdlant nad Ostravicí  Lubno,49.6011,18.3858,398.0,1942-01-02 06:00:00+00:00,2017-10-30 06:00:00+00:00,2685,18959,21644
0-203-0-20301036001,Morávka  Lúčka,49.532588,18.55,600.0,1953-03-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,1632,16967,18599
0-203-0-20301038001,Morávka  Slavíč,49.5667,18.5833,620.0,1922-01-06 06:00:00+00:00,1938-09-30 06:00:00+00:00,777,5340,6117
0-203-0-20301039001,Morávka  Uspolka,49.5619,18.5528,532.0,1965-02-05 06:00:00+00:00,2016-09-26 06:00:00+00:00,942,7155,8097
0-203-0-20301042001,Morávka,49.5847,18.5389,541.0,1966-01-07 06:00:00+00:00,2006-08-28 06:00:00+00:00,1687,12831,14518
0-203-0-20301050202,Frýdek-Místek  Skalice,49.6522,18.4194,396.0,1950-10-06 06:00:00+00:00,1961-12-01 06:00:00+00:00,550,3560,4110
0-203-0-20301050204,Raškovice,49.622266,18.468383,397.0,1959-01-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,3083,21389,24472
0-203-0-20301053302,Frýdek-Místek  Místek,49.675,18.3389,290.0,1952-11-07 06:00:00+00:00,1966-06-24 06:00:00+00:00,487,4473,4960
0-203-0-20301054001,Frýdek-Místek  Frýdek,49.6917,18.3542,335.0,1942-01-02 06:00:00+00:00,1962-06-29 06:00:00+00:00,822,5020,5842
0-203-0-20301057001,Řepiště,49.73,18.3097,290.0,1975-01-06 06:00:00+00:00,2002-10-28 06:00:00+00:00,1156,9010,10166
0-203-0-20301059001,Palkovice  Podhůří,49.6375,18.3056,370.0,1949-05-06 06:00:00+00:00,1962-06-29 06:00:00+00:00,622,4187,4809
0-203-0-20301060101,Olešná,49.6667,18.3167,308.0,1966-07-01 06:00:00+00:00,2014-03-31 06:00:00+00:00,1682,12471,14153
0-203-0-20301060102,Frýdek-Místek  Místek,49.666667,18.315833,312.0,2014-01-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,585,3790,4375
0-203-0-20301060301,Paskov,49.7244,18.3031,254.0,1941-12-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,2699,17664,20363
0-203-0-20301061001,Ostrava  Vítkovice,49.7986,18.2667,236.0,1944-07-07 06:00:00+00:00,1978-10-30 06:00:00+00:00,1688,10853,12541
0-203-0-20301061002,Ostrava  Hrabůvka,49.7722,18.2583,242.0,1951-01-01 06:00:00+00:00,1959-09-25 06:00:00+00:00,400,2795,3195
0-203-0-20301070001,Havířov  Bludovice,49.7656,18.4406,259.0,1953-04-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,3103,23015,26118
0-203-0-20301076001,Šenov  Lapačka,49.770556,18.380278,258.0,2015-09-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,505,3270,3775
0-203-0-20301082003,Ostrava  Kunčičky,49.8125,18.3028,220.0,1942-01-01 06:00:00+00:00,1960-05-27 06:00:00+00:00,897,5829,6726
0-203-0-20301083001,Ostrava  Moravská Ostrava,49.85,18.2917,212.0,1942-04-03 06:00:00+00:00,1955-11-25 06:00:00+00:00,526,4556,5082
0-203-0-20302005001,Petřvald,49.8306,18.3833,260.0,1971-01-04 06:00:00+00:00,1985-09-30 06:00:00+00:00,726,4661,5387
0-203-0-20302006001,Rychvald,49.8647,18.3514,217.0,1955-11-04 06:00:00+00:00,1962-09-28 06:00:00+00:00,330,2166,2496
0-203-0-20302008201,Ostrava  Slezská Ostrava,49.844977,18.317553,269.0,1940-01-05 06:00:00+00:00,2019-12-30 06:00:00+00:00,2129,16832,18961
0-203-0-20302008202,Ostrava  Heřmanice,49.8583,18.3194,220.0,1954-07-02 06:00:00+00:00,1956-01-20 06:00:00+00:00,75,534,609
0-203-0-20302014002,Hať,49.9458,18.2542,220.0,1952-10-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,3118,23637,26755
0-203-0-20303008001,Horní Lomná,49.534088,18.637779,582.0,1933-01-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,3130,24569,27699
0-203-0-20303010001,Morávka  Skalka,49.5361,18.5833,650.0,1927-11-04 06:00:00+00:00,1938-09-30 06:00:00+00:00,568,3419,3987
0-203-0-20303022001,Nýdek,49.6621492,18.7651222,425.0,1964-03-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,2532,19389,21921
0-203-0-20303032001,Tyra,49.6258,18.6494,500.0,1952-11-07 06:00:00+00:00,2020-12-28 06:00:00+00:00,2970,21133,24103
0-203-0-20303038001,Třinec  Dolní Líštná,49.6919,18.6986,380.0,1955-07-01 06:00:00+00:00,2008-06-30 06:00:00+00:00,1749,17247,18996
0-203-0-20303046001,Český Těšín,49.753611,18.608611,274.0,1950-01-06 06:00:00+00:00,2019-12-30 06:00:00+00:00,3190,22288,25478
0-203-0-20303055001,Hnojník,49.6775,18.545,340.0,1948-08-06 06:00:00+00:00,2019-12-23 06:00:00+00:00,2489,17112,19601
0-203-0-20303060001,Těrlicko  Hradiště,49.735278,18.531667,356.0,2009-11-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,786,5119,5905
0-203-0-20303062001,Albrechtice,49.7769,18.5147,292.0,1962-08-03 06:00:00+00:00,2012-12-31 06:00:00+00:00,2497,15888,18385
0-203-0-20303071001,Orlová  Horní Lutyně,49.8722,18.4431,275.0,1954-10-01 06:00:00+00:00,1985-12-23 06:00:00+00:00,1274,8134,9408
0-203-0-20303074001,Věřňovice,49.9310067,18.4166397,201.0,2025-11-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,8,70,78
0-203-0-20303075201,Dolní Lutyně  Nerad,49.9153,18.4147,208.0,1952-01-04 06:00:00+00:00,2025-07-28 06:00:00+00:00,3074,23802,26876
0-203-0-20401003001,Třebom,50.0458,18.0261,225.0,1968-11-01 06:00:00+00:00,1983-10-31 06:00:00+00:00,753,4725,5478
0-203-0-20401011001,Sudice,50.0319,18.0736,217.0,1983-11-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1618,13753,15371
0-203-0-20401014001,Chuchelná,49.991679,18.119769,258.0,2024-03-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,60,3441,3501
0-203-0-20402001001,Jindřichov,50.2525,17.5231,358.2,1922-01-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,3456,28899,32355
0-203-0-20402004001,Třemešná,50.2053,17.5757,369.0,1985-04-01 06:00:00+00:00,2019-05-27 06:00:00+00:00,1351,11037,12388
0-203-0-20402006001,Liptaň,50.2222,17.6,360.0,1952-11-07 06:00:00+00:00,1985-03-25 06:00:00+00:00,1620,10157,11777
0-203-0-20402017001,Osoblaha,50.2709,17.7135,238.0,1948-06-04 06:00:00+00:00,2025-01-27 06:00:00+00:00,2821,23722,26543
0-203-0-20402025001,Zlaté Hory,50.263,17.3926,407.0,2006-07-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,805,6319,7124
0-203-0-20402025002,Zlaté Hory,50.252778,17.3926,444.0,1951-04-06 06:00:00+00:00,2006-03-27 06:00:00+00:00,1838,16511,18349
0-203-0-20403023001,Božanov,50.525216,16.361634,426.0,1963-08-02 06:00:00+00:00,2020-12-28 06:00:00+00:00,2177,17396,19573
0-203-0-20404003001,Bílá Voda,50.4333,16.9,360.0,1971-01-04 06:00:00+00:00,1979-12-31 06:00:00+00:00,403,2823,3226
0-203-0-20404019001,Zálesí u Javorníka,50.35,16.9333,632.0,1937-01-01 06:00:00+00:00,1946-06-28 06:00:00+00:00,127,845,972
0-203-0-20404032001,Bernartice  Horní Heřmanice,50.3847,17.1083,255.0,1895-07-05 06:00:00+00:00,1979-12-31 06:00:00+00:00,3107,20746,23853
0-203-0-20404044001,Skorošice  Nýznerov,50.2986,17.0819,396.0,1962-01-06 06:00:00+00:00,1970-12-25 06:00:00+00:00,287,2393,2680
0-203-0-20404050001,Černá Voda,50.3054197,17.142758,330.0,1962-11-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2701,20279,22980
0-203-0-20404053001,Nová Červená Voda,50.32068,17.1907,310.0,1930-01-03 06:00:00+00:00,1938-04-29 06:00:00+00:00,443,2599,3042
0-203-0-20404057001,Velká Kraš,50.370798,17.179638,235.0,2018-01-01 06:00:00+00:00,2024-09-30 06:00:00+00:00,325,2048,2373
0-203-0-20404057002,Vidnava,50.37794,17.1917,228.0,1958-05-16 06:00:00+00:00,2017-10-30 06:00:00+00:00,1830,19555,21385
0-203-0-20404063001,Bělá pod Pradědem  Filipovice,50.1464278,17.2064242,588.0,1962-11-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,2705,19756,22461
0-203-0-20404085001,Ostružná  Ramzová,50.197223,17.065201,740.0,1947-09-05 06:00:00+00:00,2025-12-22 06:00:00+00:00,2929,25073,28002
0-203-0-20404091001,Mikulovice,50.3006,17.3231,321.0,1912-05-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,4008,36692,40700
0-203-0-20407004001,Jablonec nad Nisou,50.72922,15.17959,495.0,1950-03-03 06:00:00+00:00,2019-04-29 06:00:00+00:00,3115,21602,24717
0-203-0-20407014001,Liberec,50.767,15.067,410.0,1947-12-12 06:00:00+00:00,1953-03-14 06:00:00+00:00,54,2868,2922
0-203-0-20407027001,Mníšek  Fojtka,50.82725,15.05856,395.0,1951-01-05 06:00:00+00:00,2025-12-22 06:00:00+00:00,2690,23610,26300
0-203-0-20407033001,Chrastava  Dolní Vítkov,50.8408,14.9617,350.0,1961-01-06 06:00:00+00:00,1986-01-27 06:00:00+00:00,1247,7915,9162
0-203-0-20407034001,Chrastava,50.81872,14.95861,314.0,1988-01-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,1641,12239,13880
0-203-0-20407036001,Chotyně,50.83897,14.87175,260.0,1963-12-13 06:00:00+00:00,2020-09-28 06:00:00+00:00,1905,19007,20912
0-203-0-20408003001,Rumburk,50.95156,14.57086,390.0,1954-06-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,3265,22606,25871
0-203-0-20410022001,Višňová,50.96594,15.01814,248.0,1996-12-09 06:00:00+00:00,2025-12-29 06:00:00+00:00,1344,9614,10958
0-203-0-20410027001,Pertoltice,50.9806,15.0903,310.0,1996-12-24 06:00:00+00:00,2007-10-29 06:00:00+00:00,442,3759,4201
0-203-0-40102003001,Hošťka  Žebráky,49.7189,12.5869,600.0,1966-01-07 06:00:00+00:00,1979-12-31 06:00:00+00:00,718,6221,6939
0-203-0-40102009001,Rozvadov,49.6686,12.5522,581.0,1980-01-07 06:00:00+00:00,2005-12-26 06:00:00+00:00,1196,8301,9497
0-203-0-40102021001,Železná,49.583431,12.581084,511.0,1959-04-03 06:00:00+00:00,2019-12-30 06:00:00+00:00,2899,18927,21826
0-203-0-40102029001,Lesná  Háje,49.715572,12.47552,710.0,1963-08-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,2190,14553,16743
0-203-0-40103004001,Nemanice  Nemaničky,49.431422,12.716909,529.0,1961-02-17 06:00:00+00:00,2025-12-15 06:00:00+00:00,2910,20500,23410
0-203-0-40201003001,Špičák,49.169506,13.215816,973.0,1964-01-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,2757,19889,22646
0-203-0-40201004001,Železná Ruda,49.138245,13.228729,754.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2196,14575,16771
0-203-0-40202009001,Všeruby,49.343587,12.983841,445.0,1945-12-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2538,17010,19548
0-203-0-40202012001,Tlumačov  Filipova Hora,49.3772,12.9258,584.0,1956-01-06 06:00:00+00:00,1979-12-31 06:00:00+00:00,387,8379,8766
0-203-0-40202023201,Česká Kubice,49.367941,12.857804,549.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2223,14579,16802
0-203-0-40402001001,Frymburk  Svatý Tomáš,48.639722,14.104722,972.0,1982-07-05 06:00:00+00:00,2018-09-24 06:00:00+00:00,1711,11530,13241
0-203-0-41001001002,Dolní Morava  Velká Morava,50.154444,16.814167,715.0,1922-01-04 06:00:00+00:00,2014-12-29 06:00:00+00:00,1455,11533,12988
0-203-0-41001001003,Králický Sněžník,50.205,16.8493,1380.0,1922-09-30 06:00:00+00:00,1934-12-28 06:00:00+00:00,733,2676,3409
0-203-0-41001004001,Malá Morava  Sklené,50.12165,16.841956,701.0,1958-10-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,2507,17166,19673
0-203-0-41001006001,Malá Morava  Podlesí,50.0667,16.85,640.0,1968-01-06 06:00:00+00:00,1987-11-30 06:00:00+00:00,989,6194,7183
0-203-0-41001013001,Staré Město pod Sněžníkem  Stříbrnice,50.1806,16.9,655.0,1946-01-11 06:00:00+00:00,1951-12-29 06:00:00+00:00,216,1975,2191
0-203-0-41001021001,Staré Město,50.1667,16.95,530.0,1930-01-08 06:00:00+00:00,1938-03-25 06:00:00+00:00,347,2544,2891
0-203-0-41001034001,Branná  Františkov,50.1324,17.0129,548.0,1927-07-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,3113,28392,31505
0-203-0-41001035001,Jindřichov  Nové Losiny,50.1167,17.05,780.0,1922-01-06 06:00:00+00:00,1960-12-30 06:00:00+00:00,1444,10061,11505
0-203-0-41001039001,Jindřichov  Rakousko,50.095,16.9833,445.0,1987-03-02 06:00:00+00:00,1997-04-28 06:00:00+00:00,405,3493,3898
0-203-0-41001042001,Hanušovice,50.0819,16.940556,432.0,1964-03-27 06:00:00+00:00,2025-12-29 06:00:00+00:00,2445,16013,18458
0-203-0-41001048001,Ruda nad Moravou  Hostice,49.9922,16.8833,360.0,1963-05-03 06:00:00+00:00,2012-12-03 06:00:00+00:00,1948,16164,18112
0-203-0-41001061001,Dlouhé stráně  Kouty nad Desnou,50.0854114,17.1794408,765.0,1999-12-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,1147,8656,9803
0-203-0-41001068001,Loučná nad Desnou,50.0722,17.0917,485.0,1964-01-10 06:00:00+00:00,1979-12-31 06:00:00+00:00,801,5043,5844
0-203-0-41001073001,Sobotín,50.0,17.0833,425.0,1961-02-10 06:00:00+00:00,1996-03-25 06:00:00+00:00,1546,10995,12541
0-203-0-41001074001,Petrov nad Desnou,50.0164,17.0644,400.0,1996-12-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,702,5172,5874
0-203-0-41001078001,Velké Losiny,50.038056,17.051365,411.0,1950-10-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,3454,23635,27089
0-203-0-41002010001,Lanškroun,49.9028,16.625,362.0,1928-02-06 06:00:00+00:00,2001-06-25 06:00:00+00:00,2940,20189,23129
0-203-0-41002011001,Žichlínek,49.8839,16.6397,353.0,2002-01-07 06:00:00+00:00,2019-09-30 06:00:00+00:00,900,5582,6482
0-203-0-41002036001,Červená Voda,50.04034,16.742859,535.0,1964-01-17 06:00:00+00:00,2025-12-29 06:00:00+00:00,2461,17172,19633
0-203-0-41002038001,Písařov,50.0083,16.8,565.0,1946-11-01 06:00:00+00:00,1951-09-28 06:00:00+00:00,214,1581,1795
0-203-0-41002041001,Hoštejn,49.875125,16.7688722,305.0,1930-06-06 06:00:00+00:00,2019-12-30 06:00:00+00:00,3432,29348,32780
0-203-0-41002047001,Horní Studénky,49.95,16.8167,540.0,1948-01-09 06:00:00+00:00,1985-11-25 06:00:00+00:00,1141,8325,9466
0-203-0-41002054001,Mírov  Míroveček,49.796164,16.839447,370.0,1948-05-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,3256,20671,23927
0-203-0-41002058001,Rohle,49.8592,17.0194,341.0,1964-01-03 06:00:00+00:00,2008-05-26 06:00:00+00:00,1911,12837,14748
0-203-0-41002064001,Mohelnice,49.7778,16.9111,273.0,1956-10-05 06:00:00+00:00,1961-12-29 06:00:00+00:00,263,1655,1918
0-203-0-41002066001,Křenov,49.6833,16.6333,465.0,1933-01-06 06:00:00+00:00,1961-12-08 06:00:00+00:00,933,6432,7365
0-203-0-41002069001,Boršov,49.7458,16.6361,375.0,1948-02-06 06:00:00+00:00,1985-12-30 06:00:00+00:00,1836,11467,13303
0-203-0-41002070001,Moravská Třebová,49.7611,16.6667,349.0,1936-01-03 06:00:00+00:00,1936-02-28 06:00:00+00:00,7,52,59
0-203-0-41002086001,Horní Štěpánov,49.55,16.7917,600.0,1944-02-04 06:00:00+00:00,1978-11-20 06:00:00+00:00,1097,7272,8369
0-203-0-41002087001,Skřípov,49.5833,16.8167,580.0,1945-11-23 06:00:00+00:00,1962-06-29 06:00:00+00:00,538,3943,4481
0-203-0-41002096002,Zadní Arnoštov,49.6583,16.6667,535.0,1962-01-05 06:00:00+00:00,1962-03-23 06:00:00+00:00,11,397,408
0-203-0-41002098001,Březinky,49.6611,16.7889,400.0,1933-12-01 06:00:00+00:00,1938-10-28 06:00:00+00:00,243,1522,1765
0-203-0-41002099001,Moravská Třebová  Bezděčí  Unerázka,49.7,16.7567,315.0,1927-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,4446,29595,34041
0-203-0-41002107001,Kladky,49.65,16.8333,550.0,1953-12-04 06:00:00+00:00,1960-12-23 06:00:00+00:00,326,2173,2499
0-203-0-41002111001,Luká  Ješov,49.669819,16.955585,452.0,1954-06-04 06:00:00+00:00,1963-11-29 06:00:00+00:00,421,3080,3501
0-203-0-41003005201,Litovel,49.705,17.070408,234.0,1942-01-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,3257,22461,25718
0-203-0-41003016001,Medlov  Hlivice,49.782412,17.037966,268.0,2011-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,736,4743,5479
