station_id,n_obs,bias_mm,rmse_mm,correlation,mean_observed_mm,mean_modelled_mm,station_name,latitude,longitude,elevation_m
0-203-0-10602014001,2516,0.13500772420209617,9.451589911812494,0.8215499442409999,4.919793322734512,5.054801046936622,Malonty,48.6854828,14.5802869,694
0-203-0-10602021001,769,1.5878994691093677,6.155724628223632,0.8210477493755494,2.4408322496749015,4.028731718784265,Kaplice,48.7442,14.4936,536
0-203-0-10602027001,1361,-2.009738927580683,13.8221988150113,0.8938406554525499,9.186186627479765,7.176447699899091,Staré Hutě  Hojná Voda,48.72333333,14.723333,821
0-203-0-10602028001,2045,2.8346452671358033,12.744433336522164,0.8176152274294769,4.840977995110006,7.6756232622458604,Benešov nad Černou,48.7311,14.6283,665
0-203-0-10602029002,2073,0.059501400323554686,11.532242060949597,0.8524113312203251,7.128364688856758,7.187866089180276,Pohorská Ves,48.6701047,14.6489614,773
0-203-0-10602032201,3195,0.4188243351394537,8.568445141012498,0.8488804941276927,5.297026604068872,5.715850939208304,Soběnov,48.7476228,14.5355644,526
0-203-0-10602036001,2276,-0.9875850141745783,5.467409183607349,0.8922855639438028,2.700351493848847,1.712766479674292,Netřebice,48.7925114,14.4535261,616
0-203-0-10602046001,1501,-0.5260168319651571,4.153623034029005,0.8930656687107544,2.519253830779482,1.9932369988143241,Nové Hrady,48.7908,14.7825,542
0-203-0-10602062001,2800,0.3021416979563563,3.195997833830207,0.8752329458077572,1.500500000000007,1.8026416979563633,Trhové Sviny,48.8455767,14.6372439,468
0-203-0-10602066001,1917,-0.6089274966445348,4.53549583447183,0.8966288036849887,1.8916536254564338,1.282726128811904,Besednice,48.7915,14.5549319,593
0-203-0-10602076001,135,0.19696152925703708,2.2477312016228828,0.8805348679926177,0.406666666666667,0.6036281959237031,Kamenný Újezd,48.8962475,14.4526111,507
0-203-0-10602077001,2486,-0.3156115728451739,3.112574714975011,0.8484794059568901,1.4241753821399799,1.108563809294809,Roudné,48.9356,14.4903,393
0-203-0-10603048001,1602,-0.17904933657105526,1.886355715423773,0.9306653107717892,1.0529962546816443,0.8739469181105892,Němčice,49.0308,14.2714,436
0-203-0-10603060001,2976,-0.05301989619711024,2.028124697205885,0.918634371698323,1.115692204301074,1.0626723081039606,Hluboká nad Vltavou,49.0536578,14.4334833,410
0-203-0-10702007001,3162,-0.07106825140935848,3.948374528460938,0.8891071954983258,2.2372865275142213,2.1662182761048894,Hranice,48.8188419,14.8469519,479
0-203-0-10702010001,2144,-0.23934453943307918,2.957414970145122,0.9352394753886257,1.985261194029858,1.7459166545967801,Suchdol nad Lužnicí,48.8928,14.8669,457
0-203-0-10702020001,3166,-1.8580671845555055,7.983835646035566,0.9184883344452989,5.817687934301931,3.959620749746467,Nová Bystřice,49.0190528,15.0986103,583
0-203-0-10702028001,3173,0.1099734370507244,3.933502616390334,0.8867266231863732,2.2819098644815536,2.391883301532281,Chlum u Třeboně,48.9581153,14.9351097,462
0-203-0-10702037001,700,-0.08604426816788521,2.02817058206761,0.8085526746287686,0.6722857142857132,0.5862414461178282,Lipnice,48.9109033,14.7651161,469
0-203-0-10702039001,1857,-0.22768507199165125,3.5033093956630124,0.893272100144723,1.726817447495964,1.4991323755043027,Ledenice,48.9334328,14.6184119,496
0-203-0-10702054001,437,0.06705377197812351,3.781728230477589,0.8310845414831854,1.7377574370709374,1.8048112090490607,Jelmo  Rudolfov,49.0447,14.5611,505
0-203-0-10702056101,1964,0.21355215024211094,2.6222180195854037,0.8729602062831419,1.2804480651731145,1.4940002154152272,Lomnice nad Lužnicí,49.0883,14.7231,423
0-203-0-10702060001,2125,0.2740933626588198,2.6055909779903974,0.9116016896804451,1.3382117647058873,1.6123051273646967,Ševětín,49.1000267,14.56552,501
0-203-0-10703011001,3283,2.761426481802902,10.557587184005538,0.8588826540196431,4.549223271398064,7.31064975320096,Kamenice nad Lipou  Vodná,49.2831,15.0633,557
0-203-0-10703017001,3212,-0.6489286154391537,6.192334286010993,0.9016866577766295,4.23412204234125,3.5851934269020425,Nová Včelnice,49.2229981,15.0685064,509
0-203-0-10703027001,3176,-0.37605204026199585,5.577896477929766,0.866152104650453,3.1898929471032593,2.8138409068412678,Lodhéřov,49.2131911,14.9622222,526
0-203-0-10703036001,2286,-1.4336117563980373,9.551707600117682,0.895757735597675,6.41583552055991,4.98222376416186,Strmilov,49.1630636,15.2067203,582
0-203-0-10703041001,2368,1.6871194525239015,9.859224925175855,0.786379311517539,4.019256756756791,5.70637620928063,Kunžak,49.1219,15.19,590
0-203-0-10703053001,833,0.8030169235296551,5.710334417148452,0.891824388448537,2.902641056422571,3.7056579799522287,Lásenice,49.0742,14.9689,452
0-203-0-10703057001,2121,0.10739339845587038,3.2249609790931384,0.9250741450191385,1.9111268269684196,2.0185202254242927,Stráž nad Nežárkou,49.0669992,14.9129792,478
0-203-0-10703073001,1758,0.03438644259482405,2.583138041407356,0.8178379343202354,0.7946530147895351,0.8290394573843548,Kardašova Řečice,49.1864,14.8558,450
0-203-0-10704001001,50,0.13816007360000004,0.6702373624039584,NA,0,0.13816007360000004,Veselí nad Lužnicí,49.1855297,14.7095372,409
0-203-0-10704035001,830,0.33613245645783163,4.1057688178843685,0.8914159237399069,1.8481927710843506,2.1843252275421645,Tučapy,49.2919,14.8017,454
0-203-0-10704040001,1019,0.2878283746851907,3.3791017038742486,0.8278495317065636,1.4064769381746829,1.6943053128598715,Soběslav,49.2556,14.7033,421
0-203-0-10704040002,663,1.3367414456621414,6.080469381584567,0.825926385344889,0.7567119155354441,2.0934533611975854,Klenovice,49.2806,14.7011,421
0-203-0-10704050001,2963,0.24241590164035365,2.9266727246212065,0.8974009682931552,1.4504556193047557,1.6928715209451095,Planá nad Lužnicí,49.3533,14.6969,404
0-203-0-10704056001,2049,2.720417925458489,9.653619432896,0.7741618451252792,2.1332845290385807,4.853702454496961,Chýnov,49.4083044,14.8120983,498
0-203-0-10704084001,615,-0.44706534817398513,3.488413430946055,0.8471817096460742,1.0549593495934915,0.6078940014195129,Olší,49.4362272,14.5099342,495
0-203-0-10704085001,1163,0.5398016228380881,4.971965041935461,0.7769486255873967,1.7737747205502967,2.3135763433883914,Řepeč,49.4042,14.5186,475
0-203-0-10704094001,3133,-1.2936318356753187,7.262841641147881,0.8766248978944671,3.859112671560839,2.565480835885477,Jistebnice,49.484444,14.529167,580
0-203-0-10704104001,3038,-0.07381444219039153,4.041113364849749,0.8277767988162096,1.8465766951942038,1.7727622530038034,Milevsko,49.452778,14.368611,453
0-203-0-10704117001,3134,0.03407112741157907,2.3816982361260535,0.9111770551250502,1.5282067645182154,1.5622778919297773,Bernartice,49.3662453,14.3893392,485
0-203-0-10705014001,858,0.12694813246515307,3.941949462862069,0.8221716994835673,1.783916083916082,1.910864216381232,Temešvár,49.3572,14.2633,421
0-203-0-10705023001,2600,-0.3671358075190352,3.955954334189336,0.8513163154199279,1.7279230769230984,1.3607872694040393,Kovářov  Vepice,49.525278,14.301389,527
0-203-0-10801005002,2864,-9.939427047962159,37.55872243910435,0.9507683331514323,57.03819832402243,47.09877127606028,Filipova Huť,49.0298283,13.5197133,1110
0-203-0-10801017001,1985,25.06042092432692,59.028827385219245,0.7690449424127445,12.708715365239353,37.76913628956612,Srní  Vchynice - Tetov I,49.0606156,13.5041194,930
0-203-0-10801028001,2541,11.724758742081974,42.38859546196817,0.8869569739940413,36.376702085792964,48.10146082787531,Prášily,49.1069,13.3786,883
0-203-0-10801053001,2320,19.121105466142154,48.14643825798332,0.621681560675687,4.6366810344827565,23.757786500624906,Hartmanice,49.17,13.4628,725
0-203-0-10801058001,692,14.371573895069487,42.89558379368629,0.6930741410600664,4.797398843930635,19.168972739000083,Zámyšl,49.22629,13.374402,800
0-203-0-10801069001,3079,-0.9604665842028293,7.1953075518189555,0.8133473284851793,3.9174407275089296,2.9569741433061325,Čachrov,49.264136,13.301694,729
0-203-0-10801073001,2060,1.2710568473462647,7.5768055693990854,0.7136508807009143,2.2667961165048562,3.5378529638511167,Kolinec,49.2981,13.4342,543
0-203-0-10801086001,2362,10.39343871031584,29.52936756572021,0.5738984996509758,2.367273497036401,12.760712207352286,Strašín,49.1779189,13.6413978,637
0-203-0-10801100001,1478,0.09030901545525637,3.3798088950539706,0.8925807501790674,1.670500676589982,1.760809692045251,Nalžovské Hory,49.3347,13.5486,495
0-203-0-10801117001,3050,-0.32094653533777096,4.401293872256213,0.8565934574289298,2.57347540983606,2.2525288744983043,Chanovice,49.4031031,13.7176939,533
0-203-0-10801119001,3237,1.123790422986843,5.676574593116323,0.79825565169339,1.5257954896509072,2.649585912637763,Horažďovická Lhota  Smrkovec,49.3398103,13.5981892,483
0-203-0-10801125001,1756,0.3759070707220871,3.1937709811553776,0.8785990529335587,1.801480637813187,2.177387708535332,Katovice,49.2705208,13.8319189,412
0-203-0-10802004001,1154,-11.80300211521368,30.044629830090905,0.932767464893558,27.41715771230495,15.614155597091367,Kubova Huť,48.986168,13.771537,997
0-203-0-10802009001,3117,5.294905838723143,16.60977587820793,0.7760319650076501,3.932563362207254,9.227469200930269,Vimperk,49.0657822,13.7824278,637
0-203-0-10802015001,760,-0.4416310844294889,20.415392048452123,0.9069185624488834,18.06736842105264,17.625737336623143,Javorník,49.1392,13.6611,988
0-203-0-10802017001,2987,9.174696076306907,27.228326618708735,0.6774039266045117,3.3002343488450037,12.474930425151948,Vacov  Peckov,49.1352075,13.7263994,738
0-203-0-10802028001,1524,0.5970104552699196,3.935581383443473,0.916327425272732,2.317847769028883,2.914858224298809,Zálezly,49.1075389,13.8931481,569
0-203-0-10802038001,2111,0.7330898089830008,4.548116369226605,0.8195663932640548,1.31174798673615,2.044837795719145,Volyně  Nihošovice,49.1854894,13.8612525,448
0-203-0-10802060001,828,0.9174112546469806,4.668713306299382,0.8471364266454725,1.3835748792270546,2.300986133874032,Paračov,49.2014,13.9947,483
0-203-0-10802067001,2506,0.5554522373273448,3.0897936515454827,0.8007511799216399,0.5322426177174774,1.0876948550448318,Kestřany,49.2678992,14.0736942,381
0-203-0-10802073001,3027,-0.5984681749442038,3.4673253304423333,0.8980304813059728,1.6169474727452884,1.0184792978010937,Sedlice,49.3756828,13.9416925,511
0-203-0-10803008001,1865,1.7916233456101827,9.577550193376208,0.8978242071178263,5.5720643431635395,7.363687688773734,Zbytiny,48.92618,13.9691961,792
0-203-0-10803012001,1383,-1.9378430311568895,12.957636376887427,0.9209787736130806,11.890383224873487,9.952540193716562,Mlynářovice,48.9469,13.9014,743
0-203-0-10803016001,4,0.07449089,0.14898178,NA,0,0.07449089,Záblatí,48.9972,13.9321,652
0-203-0-10803031001,2068,0.45927877005234535,4.506585099316525,0.8860267041524658,2.462330754352036,2.9216095244043703,Prachatice,49.0073094,13.9934122,607
0-203-0-10803058001,959,2.0613579485197175,8.996645473906382,0.7727174275318524,2.14494264859228,4.206300597112001,Frantoly,48.9823961,14.1003433,726
0-203-0-10803062001,1297,1.4770475072879283,5.704798546801857,0.8139550680759157,2.25196607555895,3.7290135828469237,Bavorov,49.123889,14.089722,416
0-203-0-10803079601,147,-0.12561694481884333,4.789112170782043,0.7033143256012933,2.7034013605442175,2.5777844157253735,Dříteň,49.1456,14.35,420
0-203-0-10803089001,763,-0.17657293179370664,3.0889084156961752,0.9064718150504973,1.440498034076008,1.2639251022823026,Paseky,49.2497158,14.2682417,482
0-203-0-10804001001,3003,-1.0156221124095575,6.068032251170072,0.8810818420665699,3.2319014319014494,2.2162793194918855,Radošice  Mladý Smolivec,49.5023517,13.7266981,552
0-203-0-10804006001,437,0.3375611205142317,4.194697370093631,0.7455700247884842,1.2013729977116694,1.538934118225904,Lnáře  Kocelovice,49.4333,13.7833,458
0-203-0-10804016002,3068,-1.3272937997959595,6.025870479920428,0.8861151501989942,2.7665906127770805,1.4392968129810924,Závišín,49.487222,13.923056,501
0-203-0-10804036001,41,-1.803874064146341,6.89257305841596,0.7787242954158476,4.585365853658539,2.781491789512196,Rožmitál pod Třemšínem  Zalány,49.65,13.85,650
0-203-0-10804044001,2788,-0.15040041665972137,3.1046022175769483,0.9153965367537206,1.9227403156384504,1.7723398989787034,Březnice,49.5542,13.9461,493
0-203-0-10804052001,1046,-0.042362464907263656,2.341580426402466,0.8260825210800631,0.8573613766730384,0.8149989117657768,Tochovice,49.591667,14.004167,494
0-203-0-10804058001,2124,0.30957926584985995,2.6536877984370704,0.9216389754518176,1.4902071563088426,1.7997864221587054,Mirovice,49.5125,14.0383,444
0-203-0-10804062001,622,-0.1467598680520909,1.493202939431317,0.7599058506257741,0.4011254019292601,0.25436553387717076,Krsice,49.4849553,14.0730208,430
0-203-0-10805001001,2666,0.03329174995777063,2.1423754585520642,0.8680790249812771,0.7949362340585102,0.8282279840162872,Orlík nad Vltavou,49.5033544,14.1683553,431
0-203-0-10805018001,960,0.4283026330305831,4.559744693215441,0.5615780210110007,0.7321874999999958,1.160490133030586,Krásná Hora nad Vltavou  Krašovice,49.6,14.2781,434
0-203-0-10805038001,2953,-0.08325494455116106,3.372532901411416,0.8201522583021544,1.1764307483914753,1.0931758038402961,Nečín  Bělohrad,49.7067,14.2017,465
0-203-0-10805039001,740,-0.0284310059158109,2.841959548926173,0.8472005388375555,1.5252702702702692,1.4968392643544601,Borotice,49.7333,14.2667,470
0-203-0-10805047001,3098,-0.9545100992240206,6.325734865905475,0.874201341685563,3.6502582311168665,2.69574813189283,Střezimíř,49.5381,14.6181,588
0-203-0-10805051001,587,-0.46549109268995126,4.64708353951638,0.9364708726228479,3.672913117546853,3.207422024856901,Vojkov,49.6528,14.5225,463
0-203-0-10805063001,1486,-0.10568241335867702,4.756170891093834,0.9090990075063445,4.0088829071332395,3.9032004937745635,Nechvalice  Chválov,49.55,14.45,580
0-203-0-10805067001,695,-0.4554691863084451,3.791455511626958,0.8707944365639056,2.5815827338129593,2.1261135475044943,Sedlčany,49.6542,14.4269,363
0-203-0-10805078001,1741,-0.33303534616835484,2.3722278189624824,0.9310634483496811,1.008213670304418,0.6751783241360669,Jablonná,49.780786,14.452009,327
0-203-0-10805081001,2443,0.008778167288458564,2.271642096124807,0.8664567210704484,0.8354482194023647,0.8442263866908355,Slapy,49.8222,14.4331,311
0-203-0-10805103001,838,0.08021643453771195,1.9884490973578266,0.9573269943484589,1.36121718377089,1.4414336183085945,Dobříš,49.7858,14.1783,360
0-203-0-10805107001,2936,0.10834443370350391,3.023594789227704,0.8088426445120186,1.017098092643059,1.1254425263465686,Voznice,49.819169,14.212691,385
0-203-0-10901004001,2429,1.4938624208353555,8.820311288878662,0.8917232368081215,6.358130918073268,7.8519933389086916,Žďár nad Sázavou  Stržanov,49.597833,15.936455,605
0-203-0-10901012001,3021,1.3500315768811855,7.553460943783594,0.8696677894291407,3.312777226084071,4.662808802965273,Nížkov,49.5325,15.8067,531
0-203-0-10901041001,2238,-0.20811957266550202,7.523633702920214,0.9167939194240613,4.842761394101865,4.634641821436364,Horní Krupá,49.6739,15.5819,498
0-203-0-10901046001,3104,1.0419202492064275,6.496094480155147,0.879849283008185,3.1458440721649588,4.187764321371409,Polná,49.4864,15.7061,490
0-203-0-10901060001,2992,0.14276198711464788,5.317922206685481,0.8926405603511721,3.11580882352938,3.2585708106440934,Štoky,49.501462,15.590799,530
0-203-0-10901104001,2741,-2.046276510668288,7.844962751202027,0.8131387927665492,3.2283108354615053,1.182034324793208,Habry,49.751989,15.486748,470
0-203-0-10901110001,3163,0.11232420121964014,4.804985866864839,0.9038659620362237,3.2386342080303385,3.3509584092500293,Světlá nad Sázavou,49.6728,15.4075,410
0-203-0-10901114001,3194,1.3870350894866037,7.219895696420949,0.8523174783067781,3.071070757670622,4.458105847157269,Humpolec,49.54701,15.352715,515
0-203-0-10901127001,3054,0.5662456725875981,4.076013360955463,0.8896005092495075,1.776981008513391,2.3432266811010263,Ledeč nad Sázavou,49.698597,15.284048,408
0-203-0-10901134001,3477,-0.12620496130176387,7.032104314443741,0.8321059117174812,3.7140063272936454,3.5878013659918806,Bohdaneč,49.778642,15.223688,460
0-203-0-10901141001,3036,0.02800709192318196,4.739352651131536,0.8836818859103237,2.7575098814229153,2.7855169733461027,Řendějov  Nový Samechov,49.76873,15.08814,444
0-203-0-10902001001,2217,1.6856106129917867,7.921773579870151,0.8950144634313457,4.036490753270165,5.722101366261963,Božejov,49.360705,15.152789,611
0-203-0-10902011001,975,-0.07079585028636032,9.938788969425946,0.8783092220909164,7.139076923076913,7.068281072790562,Nový Rychnov  Sázava,49.4,15.3333,702
0-203-0-10902018001,2647,1.6438706009062474,8.478631858435502,0.8151149411791822,2.221949376652811,3.86581997755904,Pelhřimov,49.4331428,15.2339531,524
0-203-0-10902055001,3030,0.8335428491145481,6.616983113950554,0.8855266213083319,3.3987458745874646,4.232288723702028,Pacov,49.46355,15.02348,494
0-203-0-10902081001,222,1.4972980746666635,9.445348270770968,0.7825651601421078,4.085585585585584,5.582883660252247,Křešín  Kramolín,49.569957,15.06372,550
0-203-0-10902100001,3322,0.7193958799643487,4.533186797338909,0.8478960849384053,1.6610475617098133,2.3804434416741778,Dolní Kralovice  Střítež,49.66272,15.159775,420
0-203-0-10903037001,2873,1.5530276639430554,6.815468223467097,0.8642191069834982,2.8450052210233374,4.398032884966378,Šebířov  Vrcholtovice,49.5997,14.7511,475
0-203-0-10903055001,3107,1.2954096294600719,7.305428646319167,0.884350252111529,4.30827164467328,5.6036812741333195,Načeradec,49.6044,14.9086,502
0-203-0-10903058001,2989,0.07250614701003527,3.226384529507265,0.9124908564941634,1.834928069588485,1.9074342165985354,Veliš,49.6664,14.8233,451
0-203-0-10903065001,197,-0.07965792128934003,1.6961571181398458,0.8656054444562513,0.7106598984771565,0.631001977187818,Vlašim,49.691749,14.894545,415
0-203-0-10903081001,3018,0.3324812566676633,3.01633289708392,0.8833156958441672,1.1763088137839526,1.5087900704516417,Postupice,49.7306,14.7833,421
0-203-0-10903092001,2948,-0.21421769533237764,4.397037543149967,0.8962963501935404,2.8199118046132945,2.605694109280933,Psáře,49.7536,14.9678,475
0-203-0-10903094001,262,-0.34527421351144955,3.022927822438508,0.8212852171925354,1.0874045801526728,0.7421303666412221,Teplýšovice,49.8067,14.8038,463
0-203-0-10903095001,1941,-0.3545416413135569,5.990992070440722,0.8702697774861371,3.1604327666151404,2.8058911253015975,Kozmice,49.8264,14.7942,500
0-203-0-10903095002,370,0.04032819526756905,1.7640697118470217,0.9311440824196057,1.3891891891891874,1.429517384456756,Ostředek  Mžižovice,49.8333,14.8203,445
0-203-0-10903099001,2393,0.17153311954608946,3.7215931231244093,0.8894128295913036,1.666360217300429,1.8378933368465291,Ledečko,49.8494,14.9469,300
0-203-0-10903100001,199,0.025778340371859325,1.47075847603434,0.8727214135597641,0.3472361809045224,0.373014521276382,Čekanov  Úžice,49.88332,14.95468,413
0-203-0-10903101001,2830,0.3167808645601146,4.474554957244685,0.7920348792217308,1.477243816254431,1.7940246808145255,Sázava,49.876432,14.901245,350
0-203-0-10903144001,2987,0.1883221642225748,4.418934187061842,0.840211810535408,1.8390023434884628,2.0273245077110476,Votice,49.6433,14.6333,450
0-203-0-10903164001,3158,0.4572550285768544,3.871825988805778,0.851652820930088,1.6007916402786573,2.0580466688555386,Maršovice  Zahrádka,49.7325,14.5886,358
0-203-0-10903179001,1110,-0.15225522231837876,2.1565037887273113,0.8885300769931018,1.0926126126126094,0.9403573902942358,Lešany  Nová Ves,49.85,14.5106,295
0-203-0-10904008001,3129,-0.2586581129935103,2.2222266670394295,0.9175379264040582,1.2074464685202995,0.9487883555267824,Mníšek pod Brdy,49.8694,14.2625,367
0-203-0-10904009001,2160,-0.6241742457500736,3.083931816214958,0.879498667304023,1.2133796296296309,0.5892053838795562,Jíloviště,49.9233,14.3319,354
0-203-0-10904013001,2129,-0.013448593257726602,1.684761948501759,0.907303834277119,0.7039924847346195,0.6905438914768923,Praha  Komořany,49.9886,14.40636,213
0-203-0-11001002001,687,3.637573809685735,17.188219240150875,0.5378042821846614,1.959534206695781,5.597108016381509,Halže  Branka,49.830833,12.516666,605
0-203-0-11001016001,3416,4.590208403569915,15.509963004009371,0.7057020340257412,1.6853044496487215,6.275512853218662,Tachov,49.798357,12.623135,487
0-203-0-11001043001,1887,1.8809140676689478,8.146732942326441,0.6979911762777026,0.9325914149443609,2.8135054826133037,Chodský Újezd,49.8658,12.6522,565
0-203-0-11001044001,2972,1.6117456391904974,7.618128730931855,0.8324967295595814,2.4023889636608233,4.014134602851376,Planá,49.870952,12.735097,505
0-203-0-11001058001,3532,4.259038583143694,14.569764180311582,0.7743787541198354,3.387938844847089,7.646977427990765,Tři Sekery,49.943647,12.616463,672
0-203-0-11001075001,2196,0.7109689352349039,4.560029207900091,0.8667716994301177,1.9836065573770445,2.694575492611951,Svojšín  Řebří,49.763302,12.881296,460
0-203-0-11001107001,3029,0.7274663892353108,4.718335895414976,0.8133876587766208,1.167183889072312,1.8946502783076404,Staré Sedlo  Darmyšl,49.639765,12.878357,448
0-203-0-11001110001,1450,0.188785749398703,2.2416677214499985,0.9204814587866755,1.0323448275862108,1.2211305769849061,Bor,49.710653,12.770725,471
0-203-0-11001141001,1989,0.9690779367926142,5.145227681110497,0.8754278656697253,2.2874811463046694,3.256559083097292,Úterý,49.938609,13.001143,489
0-203-0-11001153001,2356,2.9513355269584594,11.613034396607178,0.7979965602833512,3.718208828522907,6.669544355481382,Lestkov,49.8836,12.8742,595
0-203-0-11001171001,1022,0.3727853862825247,2.542375175061814,0.6433964495643586,0.30430528375733495,0.6770906700398645,Pernarec,49.8394,13.0975,482
0-203-0-11001177001,3104,0.611410747523547,4.298048045328683,0.8003454757960917,1.146488402061862,1.7578991495853877,Úlice,49.759189,13.143405,428
0-203-0-11001186001,3554,0.9164534465276863,4.347104080528745,0.804609418871904,0.6180641530669667,1.5345175995946478,Plzeň  Radčice,49.765499,13.323199,320
0-203-0-11002020001,2860,0.14562174920042073,4.610069831688717,0.8494980716980188,2.0964335664335594,2.2420553156339937,Trhanov  Chodov,49.41688,12.83535,471
0-203-0-11002037001,3402,0.8202892091949914,4.1287523676717734,0.8303746774342077,0.6980305702527894,1.5183197794478014,Horšovský Týn,49.528213,12.943746,374
0-203-0-11002055001,2977,0.46685931964664024,3.411489921555951,0.825119293737801,1.024219012428621,1.4910783320752585,Kdyně,49.393642,13.045733,475
0-203-0-11002060001,493,1.0537475506170397,5.039281952254336,0.8957515756774163,1.581135902636916,2.6348834532539542,Stanětice,49.4417,13.0225,484
0-203-0-11002064001,1711,0.4884310826730261,3.7497302463750435,0.6944418923677615,0.7449444769140785,1.2333755595871125,Koloveč,49.4836,13.1161,476
0-203-0-11002074001,704,0.2795069287352275,1.4286968771516058,NA,0,0.2795069287352275,Zhoř,49.6611,12.9806,495
0-203-0-11002084001,2830,0.4278094886242714,2.886297365413584,0.7907677957629006,0.7346996466431094,1.1625091352673838,Stod,49.639696,13.166901,337
0-203-0-11002086001,3258,0.3160414760705578,3.4257618004062222,0.9050783098550877,1.632105586249204,1.948147062319797,Chudenice,49.465405,13.176262,490
0-203-0-11002093001,2697,0.30833314556359087,2.4658293249038006,0.7973093441437359,0.6434556915090861,0.9517888370726705,Merklín,49.55887,13.196879,377
0-203-0-11002097001,3753,0.37237134032035824,2.880088306750589,0.8460631022384365,0.9357847055688695,1.3081560458892132,Dnešice,49.601994,13.269301,378
0-203-0-11003009001,3399,0.8550554329239755,6.323880752639642,0.591923032115753,1.0728155339805776,1.9278709669045628,Nýrsko,49.290206,13.135924,457
0-203-0-11003028001,2960,1.3573723948255567,7.202674825852937,0.651236431267917,1.0490878378378403,2.406460232663395,Strážov,49.30562,13.246905,477
0-203-0-11003030001,2429,0.6166909624471056,4.366370801386974,0.8152579042078691,1.3535611362700777,1.9702520987171732,Dlažov,49.3636,13.1669,504
0-203-0-11003072001,3313,0.32712200565146243,2.631650540466586,0.8643730037976238,0.8938122547539983,1.2209342604054751,Lužany,49.54908,13.317522,358
0-203-0-11003073001,1038,0.22306735722211207,2.9335832205492496,0.8810553973557618,1.4450867052023149,1.6681540624244147,Horšice  Újezd,49.5375,13.4047,470
0-203-0-11003082001,3578,0.3038404099938138,4.158778541137169,0.8411531327391151,1.7268865287870256,2.0307269387808526,Netunice,49.61559,13.432035,464
0-203-0-11004001002,896,0.5249402322658477,2.8462870218322567,0.8025010765887187,0.8430803571428572,1.368020589408706,Plzeň  Doudlevce,49.7239,13.3944,312
0-203-0-11005008001,3344,-0.18035030023868365,3.984819273755403,0.8437586833940052,1.8304724880382937,1.6501221877995684,Lovčice  Kvasetice,49.402384,13.493545,597
0-203-0-11005011001,3655,0.2483558126100779,4.080224722486773,0.8676155976149282,2.0064295485636277,2.2547853611736826,Žinkovy,49.486555,13.491503,475
0-203-0-11005023001,3085,0.2990787634820397,4.983768594339276,0.7725139986766453,1.8235656401944924,2.1226444036765084,Životice,49.470036,13.681495,484
0-203-0-11005040001,3512,0.7026446004694283,4.084315126712707,0.7658163521034631,0.9097665148063804,1.6124111152758138,Seč,49.587397,13.506002,398
0-203-0-11005046001,3116,-1.5339981573678432,7.71504887697374,0.851552668022415,4.381931964056464,2.8479338066886557,Borovno  Míšov,49.623944,13.727867,651
0-203-0-11005050001,3527,0.5405947170021338,3.6805266072360174,0.8122990284460025,1.0164162177488005,1.5570109347509442,Spálené Poříčí,49.615175,13.604538,420
0-203-0-11005051001,2958,0.4735738292512883,3.4626077097262282,0.8422874640882083,1.035902636916841,1.5094764661680982,Nezvěstice,49.635765,13.528521,371
0-203-0-11005057001,734,-0.05352347452138868,1.9563031635121773,0.9256067228685656,1.2933242506811997,1.23980077615981,Šťáhlavy,49.6767,13.5208,364
0-203-0-11101013001,2940,0.752804786962028,5.662126061982327,0.8159511669312177,2.171870748299313,2.924675535261346,Strašice,49.742781,13.753217,526
0-203-0-11101016001,3060,0.6409769534604052,3.650114651393956,0.8088665469390075,0.8620261437908554,1.50300309725126,Dobřív,49.717616,13.689215,417
0-203-0-11101025001,3055,0.576420474462095,3.9646320055826068,0.842809855534862,1.503142389525373,2.079562863987473,Holoubkov  Medový Újezd,49.77498,13.71137,433
0-203-0-11101034001,922,0.06295600343785228,3.694176322759582,0.9013153046643567,2.4470715835141004,2.5100275869519524,Osek,49.7792,13.6014,410
0-203-0-11101046001,2683,0.6360616875105982,3.732609122655112,0.8411528649549297,1.035557212076034,1.6716188995866377,Břasy  Darová,49.8389,13.5206,332
0-203-0-11101047001,2698,0.8643320658827213,7.128377995437337,0.7451020486216583,2.4104892512972285,3.2748213171800518,Úněšov  Číhaná,49.894104,13.128163,573
0-203-0-11101055001,2981,0.8868866853833032,4.946178551900242,0.8805971573198108,2.1213686682321393,3.0082553536154544,Horní Bělá  Vrtbo,49.884347,13.248312,513
0-203-0-11101060001,3674,0.37449701092316173,3.324339326246899,0.8179830976399047,1.0650244964616278,1.4395215073847751,Hromnice,49.848142,13.445309,336
0-203-0-11102023001,2896,0.35010019410558585,5.094564273742136,0.8271453520565107,2.3288328729281895,2.6789330670337623,Žlutice,50.09822,13.160412000000001,569
0-203-0-11102028001,3517,1.51658470677618,9.234048189150702,0.7406424850676736,3.063548478817152,4.580133185593335,Verušičky,50.140984,13.172377,582
0-203-0-11102036001,3014,-1.3040672109324885,7.531755776888009,0.8971311776562992,5.653351028533518,4.349283817601025,Bezvěrov,49.993664,13.054363,699
0-203-0-11102044001,3564,1.9405538781241538,7.866048549360011,0.6929339822662631,1.131172839506171,3.071726717630296,Manětín,49.992466,13.22757,436
0-203-0-11102061001,1627,0.7086527669291959,3.8691352737484346,0.7794678905847457,1.0028887523048624,1.7115415192340462,Mladotice  Černá Hať,50.0083,13.3342,506
